decision_state_id,dataset_id,machine_archetype,decision_severity,temporal_type,top_recommended_action,top_action_name,top_suitability_score,top_urgency_score,top_effectiveness_score,top_operational_risk,top_confidence,top_final_verdict,top_reasoning_summary,alternative_actions,candidate_ranking_order,num_candidates_evaluated,insufficient_information,uncertainty_explanation,llm_provider,llm_model,eval_latency_ms,evaluated_at
DS_ETCH_CRIT_6665,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,95,90,20,0.4,RECOMMENDED,Critical severity tier mandates immediate isolation to prevent catastrophic failure.,[],ACT_OP_CONTROLLED_SHUTDOWN > ACT_OP_DERATE_LOAD > ACT_INSP_SUBSYSTEM > ACT_REPL_OVERHAUL > ACT_MON_CONTINUE,5,True,"Features are unmapped and anonymous; severity is distribution-calibrated without longitudinal trend, making specific physical failure mode identification impossible.",gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008138+00:00
DS_ETCH_CRIT_7353,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,100,100,80,0.7,RECOMMENDED,Critical anomaly; immediate shutdown to prevent failure.,"[""ACT_REPL_OVERHAUL"", ""ACT_OP_DERATE_LOAD"", ""ACT_INSP_SUBSYSTEM""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_OVERHAUL > ACT_OP_DERATE_LOAD > ACT_INSP_SUBSYSTEM > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,82592,2026-09-22T12:50:37.427699+00:00
DS_ETCH_CRIT_6311,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_INSP_SUBSYSTEM,ACT_INSP_SUBSYSTEM,90,95,85,10,0.5,RECOMMENDED,Critical severity requires immediate targeted physical inspection before invasive repairs.,"[""ACT_OP_DERATE_LOAD"", ""ACT_OP_CONTROLLED_SHUTDOWN""]",ACT_INSP_SUBSYSTEM > ACT_OP_DERATE_LOAD > ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_OVERHAUL > ACT_MON_CONTINUE,5,True,"All sensor telemetry consists of unmapped, anonymous features without engineering units or longitudinal history, limiting precise mechanical diagnosis.",gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008155+00:00
DS_ETCH_CRIT_4772,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,98,100,70,0.9,RECOMMENDED,Critical anomaly; immediate shutdown to prevent failure.,"[""ACT_REPL_OVERHAUL"", ""ACT_OP_DERATE_LOAD"", ""ACT_INSP_SUBSYSTEM""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_OVERHAUL > ACT_OP_DERATE_LOAD > ACT_INSP_SUBSYSTEM > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008164+00:00
DS_ETCH_CRIT_1056,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,100,100,80,0.7,RECOMMENDED,Critical anomaly; immediate shutdown to prevent failure.,"[""ACT_REPL_OVERHAUL"", ""ACT_OP_DERATE_LOAD"", ""ACT_INSP_SUBSYSTEM""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_OVERHAUL > ACT_OP_DERATE_LOAD > ACT_INSP_SUBSYSTEM > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008173+00:00
DS_ETCH_CRIT_3665,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,95,90,30,0.8,RECOMMENDED,Critical severity requires an immediate controlled shutdown to prevent catastrophic asset failure.,"[""ACT_OP_DERATE_LOAD"", ""ACT_INSP_SUBSYSTEM""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_OP_DERATE_LOAD > ACT_INSP_SUBSYSTEM > ACT_REPL_OVERHAUL > ACT_MON_CONTINUE,5,True,"Operating telemetry consists entirely of unmapped anonymous features without longitudinal history or engineering units, limiting precision beyond critical tier mitigation.",gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008182+00:00
DS_ETCH_CRIT_8251,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,95,90,85,0.4,RECOMMENDED,Critical severity mandates immediate isolation to prevent catastrophic failure despite high downtime cost.,"[""ACT_OP_DERATE_LOAD""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_OP_DERATE_LOAD > ACT_INSP_SUBSYSTEM > ACT_REPL_OVERHAUL > ACT_MON_CONTINUE,5,True,"Features are unmapped and anonymous; no longitudinal trend exists to confirm the physical mechanism of failure, making the specific mitigation strategy uncertain despite the critical severity label.",gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008191+00:00
DS_ETCH_CRIT_7101,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,100,100,85,0.7,RECOMMENDED,Critical anomaly; immediate shutdown to prevent catastrophic failure.,"[""ACT_REPL_OVERHAUL"", ""ACT_OP_DERATE_LOAD"", ""ACT_INSP_SUBSYSTEM""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_OVERHAUL > ACT_OP_DERATE_LOAD > ACT_INSP_SUBSYSTEM > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008200+00:00
DS_ETCH_CRIT_9000,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,98,90,70,0.6,RECOMMENDED,Critical anomaly; orderly shutdown prevents catastrophic failure.,"[""ACT_REPL_OVERHAUL"", ""ACT_OP_DERATE_LOAD"", ""ACT_INSP_SUBSYSTEM""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_OVERHAUL > ACT_OP_DERATE_LOAD > ACT_INSP_SUBSYSTEM > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008209+00:00
DS_ETCH_CRIT_8942,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,98,90,70,0.6,RECOMMENDED,Critical anomaly; immediate shutdown to prevent catastrophic failure.,"[""ACT_REPL_OVERHAUL"", ""ACT_OP_DERATE_LOAD"", ""ACT_INSP_SUBSYSTEM""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_OVERHAUL > ACT_OP_DERATE_LOAD > ACT_INSP_SUBSYSTEM > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008218+00:00
DS_ETCH_CRIT_2782,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,98,100,70,0.6,RECOMMENDED,Critical anomaly; immediate shutdown to prevent failure.,"[""ACT_REPL_OVERHAUL"", ""ACT_OP_DERATE_LOAD"", ""ACT_INSP_SUBSYSTEM""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_OVERHAUL > ACT_OP_DERATE_LOAD > ACT_INSP_SUBSYSTEM > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008227+00:00
DS_ETCH_CRIT_3797,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,85,95,90,40,0.4,RECOMMENDED,Critical severity tier mandates immediate isolation to prevent catastrophic failure despite unknowns.,"[""ACT_OP_DERATE_LOAD""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_OP_DERATE_LOAD > ACT_INSP_SUBSYSTEM > ACT_REPL_OVERHAUL > ACT_MON_CONTINUE,5,True,"Features are unmapped and lack engineering units; severity is distribution-calibrated without longitudinal trend, making specific physical failure mode identification impossible.",gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008235+00:00
DS_ETCH_CRIT_5916,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,100,100,85,0.7,RECOMMENDED,Critical anomaly; immediate shutdown to prevent catastrophic failure.,"[""ACT_REPL_OVERHAUL"", ""ACT_OP_DERATE_LOAD"", ""ACT_INSP_SUBSYSTEM""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_OVERHAUL > ACT_OP_DERATE_LOAD > ACT_INSP_SUBSYSTEM > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008244+00:00
DS_ETCH_CRIT_6624,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_INSP_SUBSYSTEM,ACT_INSP_SUBSYSTEM,90,95,85,10,0.6,RECOMMENDED,Immediate targeted inspection is necessary due to the critical severity tier.,"[""ACT_OP_DERATE_LOAD"", ""ACT_OP_CONTROLLED_SHUTDOWN""]",ACT_INSP_SUBSYSTEM > ACT_OP_DERATE_LOAD > ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_OVERHAUL > ACT_MON_CONTINUE,5,True,All feature channels are unmapped and anonymous without historical context or engineering units.,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008252+00:00
DS_ETCH_CRIT_4276,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,98,100,70,0.6,RECOMMENDED,Critical anomaly; immediate shutdown to prevent failure.,"[""ACT_REPL_OVERHAUL"", ""ACT_OP_DERATE_LOAD""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_OVERHAUL > ACT_OP_DERATE_LOAD > ACT_INSP_SUBSYSTEM > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,83944,2026-09-22T12:48:29.950011+00:00
DS_ETCH_CRIT_5737,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,85,95,90,40,0.4,RECOMMENDED,Critical severity tier mandates immediate isolation to prevent catastrophic failure despite unknowns.,"[""ACT_OP_DERATE_LOAD""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_OP_DERATE_LOAD > ACT_INSP_SUBSYSTEM > ACT_REPL_OVERHAUL > ACT_MON_CONTINUE,5,True,"Features are unmapped and lack engineering units; severity is distribution-calibrated without longitudinal trend, making specific physical failure mode identification impossible.",gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008273+00:00
DS_ETCH_CRIT_6073,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,0,0,0,0,0.0,INAPPROPRIATE_AT_CURRENT_TIME,Insufficient mapped telemetry for physical state assessment.,[],ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_OVERHAUL > ACT_OP_DERATE_LOAD > ACT_INSP_SUBSYSTEM > ACT_MON_CONTINUE,5,True,Feature channels unmapped/anonymous; no engineering units provided; snapshot only; critical severity distribution-calibrated without operational baseline.,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008282+00:00
DS_ETCH_CRIT_8,metal_etch,etch_tool,CRITICAL,static_tabular,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,95,90,30,0.8,RECOMMENDED,Critical severity requires immediate controlled shutdown to prevent catastrophic failure.,"[""ACT_OP_DERATE_LOAD""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_OP_DERATE_LOAD > ACT_INSP_SUBSYSTEM > ACT_REPL_OVERHAUL > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008291+00:00
DS_ETCH_HEALTHY_6206,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,ollama,qwen2.5:7b,50245,2026-09-22T12:52:31.082237+00:00
DS_ETCH_HEALTHY_5511,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.9,RECOMMENDED,"Machine state is verified healthy, allowing continued normal production operations.","[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008328+00:00
DS_ETCH_HEALTHY_2969,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,95,5,0.95,RECOMMENDED,"System telemetry indicates normal operation with no anomalies, supporting continued standard production schedules.","[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008340+00:00
DS_ETCH_HEALTHY_8752,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008350+00:00
DS_ETCH_HEALTHY_10461,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,5,90,5,0.9,RECOMMENDED,Healthy status and nominal telemetry support standard production without intervention.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008359+00:00
DS_ETCH_HEALTHY_1942,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"System telemetry is entirely healthy, supporting normal uninterrupted production operation.","[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008368+00:00
DS_ETCH_HEALTHY_3043,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,5,90,5,0.9,RECOMMENDED,Healthy severity tier supports standard operation without unnecessary intervention.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008376+00:00
DS_ETCH_HEALTHY_556,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008385+00:00
DS_ETCH_HEALTHY_2382,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008394+00:00
DS_ETCH_HEALTHY_5911,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008402+00:00
DS_ETCH_HEALTHY_818,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,ollama,qwen2.5:7b,49887,2026-09-22T12:52:55.025370+00:00
DS_ETCH_HEALTHY_1094,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008419+00:00
DS_ETCH_HEALTHY_275,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,5,90,5,0.9,RECOMMENDED,Healthy status and nominal telemetry support standard operation without intervention.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,groq,qwen/qwen3.8-27b,1501,2026-09-22T12:51:18.124682+00:00
DS_ETCH_HEALTHY_7053,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008435+00:00
DS_ETCH_HEALTHY_6143,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008443+00:00
DS_ETCH_HEALTHY_974,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,5,90,5,0.9,RECOMMENDED,Healthy severity tier and nominal telemetry support standard production continuation without intervention.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008452+00:00
DS_ETCH_HEALTHY_6318,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,95,5,0.95,RECOMMENDED,"System is healthy with nominal telemetry, supporting continued normal operation.","[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008461+00:00
DS_ETCH_HEALTHY_9888,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008472+00:00
DS_ETCH_HEALTHY_691,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,95,5,0.9,RECOMMENDED,"System telemetry indicates a healthy state, supporting continued normal operation without intervention.","[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008480+00:00
DS_ETCH_HEALTHY_8366,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,5,90,5,0.9,RECOMMENDED,Healthy severity tier and nominal telemetry support standard production continuation without intervention.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008488+00:00
DS_ETCH_HEALTHY_8353,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.9,RECOMMENDED,"Machine state is verified healthy, allowing normal production continuity without intervention.","[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008496+00:00
DS_ETCH_HEALTHY_9803,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008504+00:00
DS_ETCH_HEALTHY_1882,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,ollama,qwen2.5:7b,63406,2026-09-22T12:51:40.835022+00:00
DS_ETCH_HEALTHY_3549,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008521+00:00
DS_ETCH_HEALTHY_2598,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.9,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED"", ""ACT_INSP_SUBSYSTEM""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008529+00:00
DS_ETCH_HEALTHY_2446,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008537+00:00
DS_ETCH_HEALTHY_10129,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,5,90,5,0.9,RECOMMENDED,Healthy severity tier supports standard operation without unnecessary intervention.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008545+00:00
DS_ETCH_HEALTHY_9965,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008553+00:00
DS_ETCH_HEALTHY_3306,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008561+00:00
DS_ETCH_HEALTHY_9157,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008570+00:00
DS_ETCH_HEALTHY_10382,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008578+00:00
DS_ETCH_HEALTHY_6918,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008586+00:00
DS_ETCH_HEALTHY_916,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,ollama,qwen2.5:7b,46959,2026-09-22T12:53:19.639343+00:00
DS_ETCH_HEALTHY_4424,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,95,5,0.9,RECOMMENDED,Asset is healthy; continue normal operations without unneeded intervention.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008601+00:00
DS_ETCH_HEALTHY_1596,metal_etch,etch_tool,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.7,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.008609+00:00
